Date 	"Opening Price
(TZS)"	"Closing Price
(TZS)"	High (TZS)	"Low
(TZS)"	"Turnover
(TZS)
"	"Number of 
deals"	"Outstanding
shares bids"	"Outstanding
Offers"	"Number of 
share 
traded
"	"Market Cap 
(TZS) 
Billions"
17/02/2014	2660	2660	2660	2660	2660000	1	30800	64100	1000	1330
18/02/2014	2660	2660	2660	2660	399000	2	22400	64100	150	1330
19/02/2014	2660	2660	2660	2660	16917600	7	25400	64100	6360	1330
20/02/2014	0	0	0	0	0	0	23700	64100	0	1330
21/02/2014	2660	2660	2660	2660	20958860	1	19500	64100	7871	1330
24/02/2014	2660	2660	2680	2660	10783000	8	26800	64100	4050	1330
25/02/2014	2680	2680	2680	2660	40480900	16	22500	64100	15165	1340
26/02/2014	2680	2680	2680	2660	63775900	16	8900	64100	23797	1340
27/02/2014	2740	2740	2740	2740	274000	1	8800	67300	100	1370
28/02/2014	2700	2700	2700	2700	15047100	7	11700	4400	5573	1350
03/03/2014	2700	2700	2700	2700	7020000	4	12600	66000	2600	1350
04/03/2014	2700	2700	2700	2700	9930600	11	15000	36300	3678	1350
05/03/2014	2700	2700	2700	2700	14040000	7	11200	61900	5200	1350
06/03/2014	2700	2700	2700	2700	12690000	3	3800	34400	4700	1350
07/03/2014	2700	2700	2700	2700	270000	1	4200	31100	100	1350
10/03/2014	2700	2700	2740	2700	17940800	9	0	65300	6624	1350
11/03/2014	2700	2680	2700	2660	21738760	10	4400	67700	8157	1340
12/03/2014	2660	2720	2740	2660	87384000	7	10100	36800	32000	1360
13/03/2014	2700	2700	2700	2700	2152000	4	9900	40000	800	1330
14/03/2014	2700	2660	2700	2660	3526240	4	9100	11100	1318	1330
17/03/2014	2700	2700	2660	2660	21011920	16	11400	74800	7864	1330
18/03/2014	2680	2660	2680	2660	11760000	5	4400	85500	4400	1330
19/03/2014	2660	2660	2680	2660	15846760	11	4400	83800	5957	1330
13/04/1907	2660	2660	2680	2660	46018000	18	4400	83800	17300	1330
21/03/2014	2660	2660	2680	2660	38077920	16	0	90300	14312	1330
24/03/2014	2660	2660	2700	2660	173791420	22	9800	32100	65334	1330
26/03/2014	2660	2660	2660	2660	53998000	15	3900	39200	20300	1330
27/03/2014	0	0	0	0	0	0	6300	39200	0	1330
28/03/2014	2660	2660	2660	2660	16994740	7	6300	39200	6389	1330
31/03/2014	2660	2660	2660	2660	9310000	5	0	41400	3500	1330
01/04/2014	2660	2660	2680	2660	21293420	15	0	3700	8005	1330
02/04/2014	2660	2660	2660	2660	12823860	7	6100	29300	4821	1330
03/04/2014	2700	2700	2700	2700	23760000	3	12500	63700	8800	1350
04/04/2014	2700	2700	2700	2700	17201700	6	10800	70900	6371	1350
08/04/2014	2700	2700	2700	2700	47520000	4	20700	63700	17600	1350
09/04/2014	2700	2700	2700	2700	13500000	3	16600	34400	5000	1350
10/04/2014	2700	2700	2700	2700	24888600	11	20200	0	9218	1350
11/04/2014	2700	2700	2700	2700	16675200	6	36900	63700	6176	1350
14/04/2014	2700	2700	2700	2700	621920700	6	32500	63700	230341	1350
15/04/2014	2700	2700	2700	2700	9263700	6	39100	64200	3431	1350
16/04/2014	2700	2800	2800	2700	10177300	7	40000	62200	3699	1400
17/04/2014	2700	2700	2700	2700	17803700	13	20100	4400	6571	1350
22/04/2014	2700	2720	2720	2700	12348700	8	53600	62200	4541	1360
23/04/2014	2800	2800	2800	2800	94920000	5	50100	29300	33900	1400
24/04/2014	2820	2820	2840	2800	128316000	11	44700	16000	45300	1410
25/04/2014	2820	2820	2860	2820	46598000	7	45200	3000	16500	1410
28/04/2014	2820	2820	2840	2820	467989640	26	26800	3000	164871	1410
29/04/2014	2840	2840	2840	2820	848000	2	29300	31400	300	1420
30/04/2014	2840	2840	2840	2840	10792000	5	18500	31400	3800	1420
02/05/2014	2860	2860	2860	2840	18574000	4	27000	28400	6500	1430
05/05/2014	2860	2860	2860	2860	37551800	11	23700	28400	13130	1430
06/05/2014	2860	2900	2900	2860	34491560	12	31800	37400	12046	1450
07/05/2014	2860	2900	2900	2860	137681220	29	31800	37400	47477	1450
08/05/2014	2900	2900	2900	2900	16796800	7	28300	0	5792	1450
09/05/2014	2900	2900	2900	2900	97703900	16	18200	0	33691	1450
12/05/2014	2920	2900	2920	2900	4670000	5	29500	0	1600	1460
13/05/2014	2940	2940	2940	2920	10226000	7	47000	3600	3500	1470
14/05/2014	2960	2940	2960	2920	43196000	13	33000	20000	14600	1470
15/05/2014	2960	2960	2960	2960	61568000	9	23100	0	20800	1480
16/05/2014	2980	2980	3000	2980	149688000	8	29300	400	50200	1490
19/05/2014	3000	3000	3020	3000	84692000	14	59300	0	28200	1500
20/05/2014	3020	3100	3100	3020	124274000	15	42000	0	40700	1550
21/05/2014	3100	3100	3100	3000	181948300	9	47900	0	58694	1550
22/05/2014	3100	3100	3100	3100	177442000	9	62000	0	55900	1550
23/05/2014	3160	3160	3160	3160	9265120	3	44300	0	2932	1580
26/05/2014	3180	3180	3180	3160	27506000	12	44300	0	8650	1590
27/05/2014	3200	3200	3200	3180	989800	10	37900	0	310	1600
28/05/2014	3200	3220	3300	3200	200338400	22	45000	0	61222	1610
29/05/2014	3200	3200	3220	3200	11389000	10	58500	0	3559	1600
30/05/2014	3220	3300	3300	3220	14899980	10	58800	4100	4567	1650
02/06/2014	3300	3300	3300	3220	185980200	9	52200	200	55462	1650
03/06/2014	3340	3340	3340	3320	1758960	3	29500	500	528	1670
04/06/2014	3340	3340	3340	3320	190794000	8	29500	500	528	1670
05/06/2014	3360	3360	3340	3320	20532960	9	41700	200	6111	1680
06/06/2014	3360	3360	3380	3360	80057760	32	59100	20000	23816	1680
09/06/2014	3400	3400	3400	3360	23611520	10	62800	22300	6957	1700
10/06/2014	3400	3460	3460	3360	46163180	20	42300	46700	13536	1730
11/06/2014	3500	3500	3500	3460	10842540	9	56200	0	3099	1750
12/06/2014	3500	3500	3500	3500	13790000	16	25300	0	3940	1750
13/06/2014	3500	3540	3540	3500	51064000	19	31000	0	14500	1770
16/06/2014	3560	3560	3560	3540	29544000	5	61700	0	8300	1780
16/06/2014	3620	3660	3660	3620	222769220	24	31100	0	61481	1830
18/06/2014	3660	3920	4000	3660	179993000	18	13300	2400	49150	1960
19/06/2014	4000	3920	4000	3920	64800000	8	3200	23000	16500	1960
23/06/2014	4000	4000	4000	3960	37956000	15	28800	100	9519	2000
24/06/2014	4000	4000	4000	4000	183320000	28	23600	10000	45830	2000
25/06/2014	4000	4000	4000	4000	78400000	18	23600	2600	19600	2000
26/06/2014	4000	4000	4000	4000	135236000	26	0	19300	33809	2000
27/06/2014	4000	4000	4000	4000	27272000	37	0	37200	6818	2000
30/06/2014	3990	3990	3990	3990	113942430	12	0	26460	28557	1995
01/07/2014	4000	4000	4000	4000	223552000	52	0	1500	55888	2000
01/07/2014	4000	4000	4000	4000	223552000	52	0	1500	55888	2000
03/07/2014	4000	4000	4000	4000	120416000	40	5000	5500	30104	2000
04/07/2014	4000	4000	4000	4000	76000000	48	1700	5500	19000	2000
08/07/2014	4000	4000	4000	4000	92504000	29	560	1000	23126	2000
09/07/2014	4000	4000	4000	4000	60620000	10	0	0	15155	2000
10/07/2014	4100	4100	4100	4000	190785300	8	0	0	46533	2050
11/07/2014	4100	4100	4100	4010	10078000	3	0	0	2480	2050
14/07/2014	4100	4100	4100	4100	28782000	8	0	0	7020	2050
15/07/2014	4100	4100	4100	4100	134398000	25	0	0	32780	2050
16/07/2014	4100	4100	4100	4100	3099600	5	0	0	756	2050
17/07/2014	4100	4110	4110	4100	8754300	2	0	0	2130	2055
18/07/2014	4100	4100	4110	4100	3186773700	34	0	0	777240	2050
21/07/2014	4100	4010	4100	4010	356808220	17	0	0	87154	2005
22/07/2014	4010	4010	4100	4010	23304780	19	0	0	5706	2005
23/07/2014	4010	4010	4100	4010	39648030	21	0	0	9705	2005
24/07/2014	4090	4010	4090	4010	22873800	8	0	0	5620	2005
25/07/2014	4010	4010	4070	4010	12030000	7	0	0	3000	2005
28/07/2014	4090	4090	4100	4090	30941100	10	0	0	7565	2045
31/07/2014	4010	4010	4010	4010	9391420	6	0	0	2342	2005
01/08/2014	4010	4090	4100	4010	632803190	42	0	0	154939	2045
04/08/2014	4090	4100	4100	4090	264898700	16	0	0	64671	2050
05/08/2014	4100	4090	4100	4090	28621600	5	0	0	6990	2045
06/08/2014	4100	4100	4100	4100	50175800	12	0	0	12238	2050
07/08/2014	4120	4110	4120	4100	183958520	19	0	0	44768	2055
11/08/2014	4100	4100	4100	4100	109859500	20	0	0	26795	2050
12/08/2014	4100	4100	4100	4100	120171000	16	0	0	29310	2050
13/08/2014	4100	4100	4100	4100	68047700	19	0	0	16597	2050
14/08/2014	4100	4080	4100	4000	118649600	17	0	0	29066	2040
15/08/2014	4100	4100	4100	4100	109798000	11	0	0	26780	2050
18/08/2014	4100	4100	4120	4100	43632200	12	0	0	10640	2050
19/08/2014	4120	4120	4120	4100	99003440	23	0	0	24030	2060
20/08/2014	4130	4130	4140	4120	254435040	19	0	0	61537	2065
21/08/2014	4140	4140	4140	4140	3643200	3	0	0	880	2070
22/08/2014	4140	4160	4180	4140	38676200	9	0	0	9300	2080
25/08/2014	4130	4130	4140	4120	254435040	19	0	0	61537	2065
26/08/2014	4160	4150	4160	4140	127429200	8	0	0	30710	2075
27/08/2014	4150	4160	4170	4160	21382500	10	0	0	5140	2080
28/08/2014	4160	4160	4160	4150	110794820	30	0	0	26657	2080
29/08/2014	4160	4150	4160	4140	194876240	17	0	0	46914	2075
01/09/2014	4160	4160	4160	4140	55230440	16	0	0	13291	2080
02/09/2014	4160	4160	4160	4140	10310640	8	0	0	2479	2080
03/09/2014	4160	4160	4160	4140	15162600	15	0	0	3660	2080
04/09/2014	4140	4180	4200	4140	142912600	30	0	0	34175	2090
05/09/2014	4160	4150	4160	4140	25796200	19	0	0	6215	2075
08/09/2014	4160	4160	4160	4160	54953600	11	0	0	13210	2080
09/09/2014	4160	4180	4180	4160	47704100	14	0	0	11425	2090
10/09/2014	4170	4170	4180	4170	10351400	7	0	0	2480	2085
11/09/2014	4170	4170	4180	4170	33339650	10	0	0	7995	2085
12/09/2014	4170	4170	4180	4170	27891967250	21	4210	53462	6688696	2085
15/09/2014	4180	4180	4200	4170	59763340	14	1170	51310	14292	2090
16/09/2014	4170	4170	4170	4160	149744200	17	3100	50990	35940	2085
17/09/2014	4170	4170	4170	4160	15299900	5	2706	0	3670	2085
18/09/2014	4170	4160	4170	4160	11440500	6	2506	9150	2750	2080
19/09/2014	4170	4170	4180	4170	46922370	12	7005	51960	11241	2085
22/09/2014	4170	4170	4180	4160	69058620	12	2005	49200	16559	2085
23/09/2014	4170	4170	4180	4170	171258500	38	2690	58580	41050	2085
24/09/2014	4170	4170	4170	4170	30441000	6	5804	59080	7300	2085
25/09/2014	4180	4180	4180	4170	46799000	6	6934	3380	11200	2090
26/09/2014	4200	4350	4360	4200	185108000	3	6526	500	42580	2175
29/09/2014	4360	4280	4360	4200	4280000	2	7716	0	1000	2140
30/09/2014	4380	4390	4400	4380	171331900	19	14586	0	39010	2195
01/10/2014	4400	4400	4460	4400	240374600	36	9316	33910	54580	2200
02/10/2014	4460	4460	4460	4460	158767080	21	17756	0	35598	2230
03/10/2014	4480	4500	4510	4480	98433900	12	14287	0	21880	2250
06/10/2014	4500	4520	4550	4500	99828800	16	11813	0	22070	2260
07/10/2014	4510	4510	4510	4510	168448500	2	20783	0	37350	2255
08/10/2014	4560	4560	4580	4550	24327900	14	25682	0	5340	2280
09/10/2014	4560	4610	4660	4590	113232800	26	98272	34520	24580	2305
10/10/2014	4660	4660	4660	4650	117366400	22	26600	12730	25190	2330
13/10/2014	4660	4660	4660	4650	170719820	28	25742	9910	36637	2330
15/10/2014	4660	4660	4660	4660	138961200	12	11642	16590	29820	2330
16/10/2014	4660	4670	4780	4660	268855040	24	16942	36020	57584	2335
17/10/2014	4670	4690	4690	4600	3383800	3	26510	92020	722	2345
20/10/2014	4700	4710	4760	4700	106536400	14	27137	90480	22640	2355
21/10/2014	4710	4740	4760	4660	191401640	16	47003	65720	40382	2370
22/10/2014	4780	4780	4780	4760	194652800	9	40503	48960	40760	2390
23/10/2014	4780	4740	4780	4720	154218760	19	26923	34750	32513	2370
24/10/2014	4740	4720	4790	4700	87790400	14	16156	34700	18600	2360
27/10/2014	4700	4700	4760	4700	123658880	16	2703	37790	26293	2350
28/10/2014	4740	4740	4700	4740	362437280	20	1922	94383	76514	2370
29/10/2014	4710	4740	4700	4740	79730720	26	2	107460	16936	2355
30/10/2014	4620	4700	4600	4700	37851300	10	0	175500	8197	2310
31/10/2014	4610	4640	4600	4640	6993600	5	1440	137530	1516	2305
03/11/2014	4600	4610	4600	4610	34276100	9	8	142300	7451	2300
04/11/2014	4600	4600	4600	4600	2852000	4	8	127490	620	2300
05/11/2014	4550	4600	4500	4600	48314800	16	0	106810	10622	2275
06/11/2014	4460	4500	4450	4500	2008500	3	0	221120	450	2230
07/11/2014	4440	4440	4430	4440	7326880	10	1	173050	1652	2220
10/11/2014	4400	4440	4400	4440	30052040	29	0	168000	6830	2200
11/11/2014	4400	0	0	0	0	0	0	156470	0	2200
12/11/2014	4340	4350	4340	4350	58555400	5	0	214761	13492	2170
13/11/2014	4230	4320	4000	4320	58307600	18	2780	25298	13790	2115
14/11/2014	4000	4000	4000	4000	14928000	14	0	31220	3732	2000
17/11/2014	4000	4000	4000	4000	12680000	3	0	35600	3170	2000
18/11/2014	3960	4000	3960	4000	32758800	13	0	25420	8270	1980
19/11/2014	3950	3960	3940	3960	14115200	5	0	21550	3570	1975
20/11/2014	3990	3990	3990	3990	19950	1	0	21670	5	1995
21/11/2014	3950	3950	3950	3950	10823000	33	0	15600	2740	1975
24/11/2014	3950	3950	3950	3950	4029000	7	0	14580	1020	1975
25/11/2014	3950	3950	3950	3950	1264000	3	4	5400	320	1975
26/11/2014	3950	3990	3940	3990	1775260	7	0	33000	450	1975
27/11/2014	3830	3920	3800		2794400	10	0	39830	730	1915
28/11/2014	3910	3910	3910	3910	977500	1	0	35640	250	1955
01/12/2014	3890	3900	3890	3900	26351600	11	0	39750	6770	1945
02/12/2014	3900	3910	3900	3910	88239200	13	0	50540	22620	1950
03/11/2014	3900	3950	3900	3950	23251900	14	0	44878	5962	1950
04/12/2014	3780	3900	3780		50832200	8	0	97038	13430	1890
05/12/2014	3760	3780	3760	3780	56196560	8	0	104533	14882	1880
08/12/2014	3740	3750	3740	3750	93550000	8	0	93815	25000	1870
10/12/2014	3730	3740	3730	3740	164213350	3	0	98775	44025	1865
11/11/2014	3670	3700	3670	3700	418800	4	300	61795	114	1835
12/12/2014	3600	3600	3600	3600	3636000	4	0	16470	1010	1800
15/12/2014	3560	3560	3560	3560	1780000	1	44	56410	500	1780
16/12/2014	3540	3560	3540	3560	18905000	5	4	77470	5340	1770
17/12/2014	3500	3500	3500	3500	427315000	18	4	67990	122090	1750
18/12/2014	3500	3600	3500	3600	297619400	25	5220	61430	85034	1750
19/12/2014	3500	3510	3500	3510	116860000	8	7940	61040	33380	1750
22/12/2014	3500	3500	3500	3500	155995000	14	0	18490	44570	1750
23/12/2014	3500	3500	3500	3500	64162000	7	0	7226	18332	1750
24/12/2014	3490	3500	3400	3500	7635000	3	0	21466	2190	1745
29/12/2014	3470	3500	3300	3500	21056000	10	780	19406	6060	1735
30/12/2014	3420	3500	3300		19528500	9	9090	16130	5705	1710
31/12/2014	3400	3410	3400	3410	61969800	13	6590	6430	18217	1700
05/01/2015	3500	3470	3500	3300	55466600	21	5520	20496	16000	1735
06/01/2015	3470	3460	3500	3400	11398000	17	6707	0	3298	1730
07/01/2015	3460	3480	3500	3360	32312500	14	8817	15560	9279	1740
08/01/2015	3480	3490	3500	3360	21893840	16	11650	20122	6280	1745
09/01/2015	3490	3490	3500	3400	76030000	28	28080	0	21754	1745
13/01/2015	3490	3530	3600	3500	14670000	7	80325	0	4150	1765
14/01/2015	3530	3520	3600	3500	14910000	6	78022	4300	4240	1760
15/01/2015	3520	3590	3600	3500	51935200	14	103812	0	14457	1795
16/01/2015	3590	3580	3600	3500	55953100	14	78373	8	15609	1790
19/01/2015	3580	3600	3600	3600	15861600	5	89343	2	4406	1800
20/01/2015	3600	3610	3610	3600	79596300	12	102173	1500	22049	1805
21/01/2015	3610	3820	4000	3500	12843700	8	104330	0	3367	1910
22/01/2015	3820	4000	4000	4000	13600000	6	109180	5	3400	2000
23/01/2015	4000	4070	4100	4000	77666800	14	37340	4820	19095	2035
26/01/2015	4070	4100	4100	4020	36467840	18	40845	708	9048	2050
27/01/2015	4100	4110	4110	4100	49113000	20	46850	700	11958	2055
28/01/2015	4110	4210	4210	4210	24375900	11	44185	700	5790	2105
29/01/2015	4210	4290	4300	4210	58677130	15	23385	4799	13663	2145
30/01/2015	4290	4300	4310	4300	187575790	24	10435	3000	43614	2150
02/02/2015	4300	4310	4310	4210	121258130	25	18295	71000	28145	2155
03/02/2015	4310	4290	4310	4000	73894100	20	20398	93980	17212	2145
04/02/2015	4290	4290	4300	4000	8481000	12	23062	100910	1975	2145
05/02/2015	4290	4300	4300	4290	319245000	43	11293	65960	74250	2150
06/02/2015	4300	4290	4300	4010	95537200	22	8240	128300	22264	2145
09/02/2015	4290	4070	4300	4010	20611400	6	12500	106470	5070	2035
10/02/2015	4070	4200	4290	4020	72048300	17	25324	106270	17135	2100
11/02/2015	4200	4300	4300	4200	25880000	15	35158	102140	6023	2150
12/01/2015	4300	4260	4300	4200	58680900	23	31203	87300	13779	2130
13/01/2015	4260	4290	4300	4290	46618800	7	34770	16473	10865	2145
16/02/2015	4290	4290	4290	4290	188687070	23	25405	139710	43983	2145
17/02/2015	4290	4290	4300	4290	39862700	16	10026	135030	9290	2145
18/02/2015	4290	4230	4290	4200	6764520	11	9900	137531	1598	2115
19/02/2015	4230	4270	4300	4200	10378090	9	16450	153397	2428	2135
20/02/2015	4270	4290	4300	4200	475851200	25	12100	58647	110940	2145
23/02/2015	4290	4300	4300	4280	988577500	22	10404	9685	229922	2150
24/02/2015	4300	4280	4290	4200	1295022900	13	11609	10560	302575	2140
25/02/2015	4280	4300	4300	4290	71600110	27	14847	0	16656	2150
26/02/2015	4300	4300	4300	4290	27040430	15	11960	10001	6295	2150
27/02/2015	4300	4290	4300	4290	54878800	13	1000	11000	12790	2145
02/03/2015	4290	4300	4300	4290	9496700	10	2656	16305	2210	2150
03/03/2015	4300	4290	4300	4290	13045900	5	22	20484	3041	2145
04/03/2015	4290	4290	4290	4280	7201090	13	5016	20757	1680	2145
05/03/2015	4290	4290	4300	4290	36795360	18	5028	18820	8577	2145
06/03/2015	4290	4290	4290	4280	7201090	13	5016	20757	1680	2145
09/03/2015	4280	4100	4290	4090	49775680	12	5280	63951	12139	2050
10/03/2015	4100	3980	3990	3980	29219980	7	6016	76860	7341	1990
11/03/2015	3980	3960	3980	3900	37172000	9	12610	60030	9380	1980
12/03/2015	3960	3720	3900	3600	61992000	19	0	53330	16670	1860
13/03/2015	3720	3610	3800	3600	105655000	21	5388	12580	29280	1805
16/03/2015	3610	3500	3600	3500	19324300	12	103523	48787	5521	1750
17/03/2015	3500	3510	3600	3500	99817200	24	235075	42620	28475	1755
18/03/2015	3510	3470	3600	3410	8877500	10	262345	47520	2555	1735
19/03/2015	3470	3500	3500	3500	79821000	21	255100	22660	22806	1750
20/03/2015	3500	3500	3500	3500	10150000	9	266244	19960	2900	1750
23/03/2015	3500	3500	3500	3500	34090000	8	257103	4000	9740	1750
24/03/2015	3500	3470	3500	3410	5030000	10	52831	6550	1450	1735
25/03/2015	3470	3500	3500	3500	121184000	25	2831	23690	34624	1750
26/03/2015	3500	3410	3500	3400	27165970	10	140430	30146	7968	1705
27/03/2015	3410	3420	3420	3410	126270	7	111274	25905	37	1710
30/03/2015	3420	3420	3500	3410	32319350	13	115577	22705	9445	1710
31/03/2015	3420	3500	3500	3460	25865200	16	9967	15310	7395	1750
01/04/2015	3500	3470	3500	3440	9077180	14	8780	5400	2614	1735
02/04/2015	3470	3500	3500	3480	242409000	22	3560	377	69270	1750
08/04/2015	3500	3500	3500	3480	38590860	21	670	0	11026	1750
09/04/2015	3500	3500	3500	3500	20433000	14	5000	4410	5838	1750
10/04/2015	3500	3500	3500	3500	826000	3	10000	16240	236	1750
13/04/2015	3500	3470	3500	3450	29927700	14	6204	12131	8622	1735
14/04/2015	3470	3500	3500	3500	76615000	20	8004	1	21890	1750
15/04/2015	3500	3500	0	0	0	0	33404	1	0	1750
16/04/2015	3500	3600	3600	3600	6336000	4	26964	1000	1760	1800
17/04/2015	3600	3590	3600	3500	30419000	21	26900	5180	8475	1795
20/04/2015	3590	3500	3500	3500	23975000	6	23730	5911	6850	1750
21/04/2015	3500	3520	3600	3500	54971600	18	41422	3000	15623	1760
22/04/2015	3520	3510	3600	3500	10891400	6	27790	5682	3104	1755
23/04/2015	3510	3600	3600	3600	20448000	1	63870	2	5680	1800
24/04/2015	3600	3610	3610	3600	32327800	8	60810	0	8960	1805
27/04/2015	3610	3610	3610	3600	18997700	12	57340	0	5270	1805
28/04/2015	3610	3610	3610	3600	6637400	9	35980	1130	1840	1805
29/04/2015	3610	3600	3600	3600	20736000	6	31030	3170	5760	1800
30/04/2015	3600	3610	3610	3610	24511900	6	27000	2000	6790	1805
04/05/2015	3610	3610	3610	3610	3610000	1	38500	2003	1000	1805
05/05/2015	3610	3610	3610	3610	43789300	18	31960	2002	12130	1805
06/05/2015	3610	3610	3610	3610	18526520	13	33220	0	5132	1805
07/05/2015	3610	3610	3610	3610	23735750	16	11120	723	6575	1805
08/05/2015	3610	3600	3600	3600	72000	1	20610	1723	20	1800
11/05/2015	3600	3610	3610	3610	43475230	24	10455	1000	12043	1805
12/05/2015	3610	3610	3610	3510	12428450	8	9410	7768	3445	1805
13/05/2015	3610	3610	3610	3600	24409430	7	12850	3005	6763	1805
14/05/2015	3610	3610	3900	3610	184982200	17	1290	2985	51240	1805
15/05/2015	3610	3610	3610	3610	188442000	7	50160	2985	52200	1805
18/05/2015	3610	3610	3610	3610	181442210	21	0	84830	50261	1805
19/05/2015	3610	3600	3610	3600	2796782730	17	22000	94990	774793	1800
20/05/2015	3600	3600	3600	3600	2088000	4	22113	96650	580	1800
21/05/2015	3600	3600	3610	3500	131439200	21	19846	91610	36510	1800
22/05/2015	3600	3600	3600	3600	12276000	3	19980	111430	3410	1800
25/05/2015	3600	3600	3610	3500	88988780	12	16786	32040	24750	1800
26/05/2015	3600	3500	3600	3500	34573000	9	6	49370	9870	1750
27/05/2015	3500	3500	3600	3500	26135350	19	4000	47170	7457	1750
28/05/2015	3500	3500	0	0	0	0	4000	37870	0	1750
29/05/2015	3500	3530	3600	3500	17545000	5	592	38150	4970	1765
01/06/2015	3530	3500	3500	3500	9730000	11	5	44500	2780	1750
02/06/2015	3500	3500	3520	3500	61738000	13	190	11260	17620	1750
03/06/2015	3500	3500	3500	3500	12845000	8	0	11680	3670	1750
04/06/2015	3500	3500	3500	3500	37660000	12	1	14740	10760	1750
05/06/2015	3500	3500	3500	3500	5250000	1	1	13300	1500	1750
08/06/2015	3500	3500	3500	3500	11515000	7	6	6750	3290	1750
09/06/2015	3500	3500	3510	3500	55620750	13	8	123930	15875	1750
10/06/2015	3500	3500	3500	3500	350000	1	8	133830	100	1750
11/06/2015	3500	3500	3500	3500	40670000	6	8	132740	11620	1750
12/06/2015	3500	3500	3500	3500	140000	5	8	148900	40	1750
15/06/2015	3500	3500	3500	3500	28000	2	0	167460	8	1750
16/06/2015	3500	3490	3490	3490	39716200	5	9	82950	11380	1745
17/06/2015	3490	3490	3490	3490	2338300	4	9	84190	670	1745
18/06/2105	3490	3490	3490	3490	38808800	10	3	67730	11120	1745
19/06/2015	3490	3480	3500	3480	23949450	5	0	69527	6882	1740
22/06/2015	3480	3480	3490	3480	3243460	8	0	48970	932	1740
23/06/2015	3480	3480	3490	3480	71994690	22	0	17617	20688	1740
24/06/2015	3480	3470	3470	3470	13880000	3	6010	21620	4000	1735
25/06/2015	3470	3480	3480	3470	125965900	25	0	8107	36210	1740
26/06/2015	3480	3480	3480	3480	3504360	3	0	14000	1007	1740
29/06/2015	3480	3470	3480	3460	2616640	5	0	38138	753	1735
30/06/2015	3470	3470	0	0	0	0	0	94388	0	1735
01/07/2015	3470	3460	3460	3460	2975600	1	0	0	860	1730
02/06/2015	3460	3450	3450	3450	3484500	1	40	108278	1010	1725
03/07/2015	3450	3450	0	0	0	0	40	111678	0	1725
06/07/2015	3450	3430	3450	3400	13616500	8	0	106540	3970	1715
08/07/2015	3430	3300	3300	3300	33000	1	0	128280	10	1650
09/07/2015	3300	3180	3200	3100	36934000	7	0	118302	11620	1590
10/07/2015	3180	3100	3100	3100	17335200	8	100	110170	5592	1550
13/07/2015	3100	3000	3000	3000	6000000	3	100	13330	2000	1500
14/07/2015	3000	3000	3000	3000	2910000	4	0	11480	970	1500
15/07/2015	3000	3000	3000	3000	270000	2	0	25870	90	1500
16/07/2015	3000	3000	3000	2990	48317800	10	5003	35223	16107	1500
17/07/2015	3000	2990	3000	2990	20043400	14	6113	36762	6698	1495
20/07/2015	2990	2990	3000	2990	3950100	2	13083	36832	1320	1495
21/07/2015	2990	2950	2990	2950	22572400	12	6273	37952	7640	1475
22/07/2015	2950	2950	2990	2900	7407370	7	6112	70802	2515	1475
23/07/2015	2950	2890	2900	2800	48360600	16	5000	69214	16714	1445
24/07/2015	2890	2900	2900	2900	290000	1	5000	73584	100	1450
27/07/2015	2900	2880	2880	2880	27504000	7	5008	71534	9550	1440
28/07/2015	2880	2880	2880	2880	115200	5	5003	71594	40	1440
29/07/2015	2880	2810	2880	2800	15508800	8	500	53570	5510	1405
30/07/2015	2810	2870	2880	2820	6341280	11	300	65573	2206	1435
31/07/2015	2870	2870	2880	2870	14157760	11	0	0	4933	1435
03/08/2015	2870	2870	2870	2850	171626400	12	0	66253	59840	1435
04/08/2015	2870	2870	2870	2870	58777600	14	740	69103	20480	1435
05/08/2015	2870	2870	2870	2800	37969600	20	0	14800	13240	1435
06/08/2015	2870	2770	2870	2600	29655610	14	246	29760	10716	1385
07/08/2015	2770	2680	2870	2600	2813700	4	6	27240	1050	1340
10/08/2015	2680	2760	2860	2670	48464500	18	5000	31518	17566	1380
11/08/2015	2760	2700	2790	2600	28677900	11	6184	101268	10630	1350
12/08/2015	2700	2500	2680	2500	249108960	17	2965	2996	99512	1250
13/08/2015	2500	2700	2700	2700	5130000	4	40595	1000	1900	1350
14/08/2015	2700	2730	2880	2700	6557720	21	64502	23162	2402	1365
17/08/2015	2730	2700	2700	2600	10578140	10	68615	21066	3918	1350
18/08/2015	2700	2760	2800	2610	46039000	10	68574	5703	16663	1380
19/08/2015	2760	2690	2700	2610	56838000	6	76673	6355	21130	1345
20/08/2015	2690	2700	2700	2700	3963600	7	44023	6350	1468	1350
21/08/2015	2700	2720	2750	2700	3761750	6	19134	1790	1385	1360
24/08/2015	2720	2700	2710	2700	42132500	5	50368	1790	15600	1350
25/08/2015	2700	2700	2710	2700	20584000	8	35710	1790	7620	1350
26/08/2015	2700	2700	2700	2700	15419700	2	30170	1796	5711	1350
27/08/2015	2700	2750	2750	2700	16999900	5	23990	1790	6182	1375
28/08/2015	2750	2800	2800	2800	3920000	1	26110	0	1400	1400
31/08/2015	2800	2810	2810	2800	17893320	7	6360	3292	6372	1405
01/09/2015	2810	2810	2820	2810	21920000	15	4168	3292	7800	1405
02/09/2015	2810	2810	2810	2810	15960800	5	1162	3292	5680	1405
03/09/2015	2810	2810	2900	2810	4025000	7	10020	3762	1430	1405
04/09/2015	2810	2900	2900	2850	5333500	2	7870	4922	1840	1450
