Date 	"Opening Price
(TZS)"	"Closing Price
(TZS)"	High (TZS)	"Low
(TZS)"	"Turnover
(TZS)
"	"Number of 
deals"	"Outstanding
shares bids"	"Outstanding
Offers"	"Number of 
share 
traded
"	"Market Cap 
(TZS) 
Billions"
15/06/2015	14500	14990	15000	14500	4016911000	22	59494	0	272368	4420.98
16/06/2015	14990	14750	14750	14500	3913389000	5	58992	0	260901	4350.19
17/06/2015	14750	14750	14750	14750	1210325000	2	58292	561	80700	4350.19
18/06/2105	14750	15000	15000	15000	38415000	7	49843	0	2561	4423.93
19/06/2015	15000	15000	15000	15000	607650000	7	4043	1210	40510	4423.93
22/06/2015	15000	15000	15000	15000	8334840000	17	5005	3668	555656	4423.93
23/06/2015	15000	14500	14500	14500	2661250000	3	11607	3570	177429	4276.46
24/06/2015	14500	14500	14500	14500	7975000	2	11377	6320	550	4276.46
25/06/2015	14500	14510	14510	14510	48753600	8	9260	8000	3360	4279.41
26/06/2015	14510	14510	14510	14500	92761800	11	2786	6010	6394	4279.41
29/06/2015	14510	14510	14510	14510	2902000	1	3466	6010	200	4279.41
30/06/2015	14510	14500	14500	14500	104008500	22	909	400	7173	4276.46
01/07/2015	14500	14500	14510	14500	15559882000	14	0	0	1037463	4276.46
02/06/2015	14500	14500	14510	14500	116151700	9	6737	25200	8010	4276.46
03/07/2015	14500	14500	14500	14500	2320000	1	7283	25000	160	4276.46
06/07/2015	14500	14500	14500	14500	30870500	7	5604	25500	2129	4276.46
08/07/2015	14500	14500	14500	14500	7250000	1	5434	0	500	4276.46
09/07/2015	14500	14500	14510	14500	36976500	13	1673	0	2550	4276.46
10/07/2015	14500	15000	15000	14510	669065500	4	1137	26270	44606	4423.93
13/07/2015	15000	14500	14510	14500	454866500	54	29	950	31370	4276.46
14/07/2015	14500	14500	14500	14500	12325000	2	584	950	850	4276.46
15/07/2015	14500	14500	14500	14500	6858500	5	111	950	473	4276.46
16/07/2015	14500	14500	0	0	0	0	2013	950	0	4276.46
17/07/2015	14500	14500	14500	14500	73370000	8	33	900	5060	4276.46
20/07/2015	14500	14510	14510	14500	34819000	4	1433	900	2400	4279.41
21/07/2015	14510	14990	15000	14510	1517412000	8	428	0	101200	4420.98
22/07/2015	14990	14510	14510	14510	9431500	7	6818	2300	650	4279.41
23/07/2015	14510	14510	14510	14500	1080818890	23	14965	1856	72124	4279.41
24/07/2015	14510	14510	14510	14510	1736861510	6	40825	1851	119701	4279.41
27/07/2015	14510	14520	14520	14520	2178000	1	41055	1851	150	4282.36
28/07/2015	14520	14520	14520	14510	1466510	2	63639	1850	101	4282.36
29/07/2015	14520	14740	15000	14500	11852900	4	13321	3980	804	4347.25
30/07/2015	14740	14950	15000	14800	18611300	5	43571	4980	1245	4409.18
31/07/2015	14950	15000	15000	15000	7650000	2	0	0	510	4423.93
03/08/2015	15000	15000	15000	14800	257486000	10	37265	2400	17170	4423.93
04/08/2015	15000	14810	15000	14800	6192500	7	37060	2731	418	4367.89
05/08/2015	14810	14800	14810	14800	53917300	8	27132	331	3643	4364.94
06/08/2015	14800	14950	15000	14810	11512000	6	107183	9270	770	4409.18
07/08/2015	14950	15000	15000	14800	190005000	11	62899	0	12669	4423.93
10/08/2015	15000	15000	15000	15000	146850000	6	15269	305	9790	4423.93
11/08/2015	15000	15200	15200	15000	13312764400	9	14909	3	875850	4482.91
12/08/2015	15200	15100	15100	15100	13317365000	2	37541	1053	876150	4453.42
13/08/2015	15100	15100	15100	15020	660368800	13	34830	2503	43736	4453.42
14/08/2015	15100	15100	15110	15000	75708400	7	22832	500	5013	4453.42
17/08/2015	15100	15000	15100	14990	220375200	15	35200	505	14692	4423.93
18/08/2015	15000	15000	15000	15000	1125000	4	50137	5500	75	4423.93
19/08/2015	15000	15000	15000	15000	80505000	4	24450	598	5367	4423.93
20/08/2015	15000	15190	15300	15000	555417500	10	13575	493	36565	4479.96
21/08/2015	15190	15000	15000	15000	84450000	7	18695	993	5630	4423.93
24/08/2015	15000	15020	15150	15000	24806901800	9	22280	683	1632217	4429.83
25/08/2015	15020	15020	15020	15020	93454440	5	7370	5383	6222	4429.83
26/08/2015	15020	15000	15020	15000	35347000	6	3784	5134	2356	4423.93
27/08/2015	15000	15020	15050	15020	125493600	10	13700	0	8355	4429.83
28/08/2015	15020	15020	15020	15020	56024600	4	10080	0	3730	4429.83
31/08/2015	15020	15100	15100	15020	1052102300	8	7024	1860	69683	4453.42
01/09/2015	15100	15100	15150	15100	4908000	5	7924	2050	325	4453.42
02/09/2015	15100	15100	15100	15100	1680177000	11	44	0	111270	4453.42
03/09/2015	15100	15150	15150	15030	787560	3	72	0	52	4468.17
04/09/2015	15150	15100	15150	15100	1903616800	8	418	0	125703	4453.42
07/09/2015	15100	15260	15330	15100	32958700	12	9878	100	2160	4500.61
08/09/2015	15260	15100	15120	15100	4531500	9	7981	12200	300	4453.42
09/09/2015	15100	15130	15260	15100	41298000	4	6991	400	2730	4462.27
10/09/2015	15130	15150	15150	15150	26361000	5	7281	12400	1740	4468.17
11/09/2015	15150	15200	15210	15150	206097500	6	16941	100	13560	4482.91
14/09/2015	15200	15250	15250	15250	1525000	1	42061	100	100	4497.66
15/09/2015	15250	15210	15220	15210	1337328800	6	65360	3	87980	4485.86
16/09/2015	15210	15200	15240	15200	80544277460	39	7770	37270	5298912	4482.91
17/09/2015	15200	15200	15250	15200	22857511000	25	20716	0	1503780	4482.91
18/09/2015	15200	15200	15210	15200	1519668000	22	3993	150	99965	4482.91
21/09/2015	15200	15180	15200	15180	683204600	8	3777	14340	45000	4477.01
22/09/2015	15180	15200	15200	15100	522952000	14	3712	1850	34410	4482.91
23/09/2015	15200	15170	15200	15100	4490200	4	3710	16882	296	4474.06
25/09/2015	15170	15180	15180	15180	61630800	3	0	23142	4060	4477.01
28/09/2015	15180	15180	15200	15180	21828880	8	5	23950	1438	4477.01
29/09/2015	15180	15180	15200	15180	23483520	7	470	27391	1547	4477.01
30/09/2015	15180	15100	15180	15020	3034180	3	418	16040	201	4453.42
01/10/2015	15100	15000	15160	15000	1050960	8	702	29370	70	4423.93
02/10/2015	15000	15000	15000	15000	41250000	14	0	11770	2750	4423.93
05/09/2015	15000	15000	0	0	0	0	0	10770	0	4423.93
06/10/2015	15000	15000	0	0	1247400000	1	3092	16010	83160	4423.93
07/10/2015	15000	15000	15000	15000	75150000	3	4455	21450	5010	4423.93
08/10/2015	15000	15000	15000	15000	1515750000	26	3345	700	101050	4423.93
09/10/2015	15000	15000	15000	14500	24958500	6	3341	700	1664	4423.93
12/10/2015	15000	15000	15000	15000	3030000	2	3941	706	202	4423.93
13/10/2015	15000	15200	15200	15000	8382976200	13	2031	0	551526	4482.91
15/10/2015	15200	15200	15200	15000	1202900000	7	2841	4700	79160	4482.91
16/10/2015	15200	15200	15200	15000	8573398400	14	3641	2	564042	4482.91
19/10/2015	15200	15000	15200	15000	51789400	12	661	60780	3452	4423.93
20/10/2015	15000	15090	15200	15000	15094400	3	1990	161620	1000	4450.47
21/10/2015	15090	15000	15000	15000	909750000	18	6201	177248	60650	4423.93
22/10/2015	15000	15000	15000	15000	38137040000	11	2635	176958	2509136	4423.93
23/10/2015	15000	15190	15200	14990	8850291500	28	2630	8	582630	4479.96
26/10/2015	15190	15200	15200	15000	14783003200	18	2633	31260	972588	4482.91
27/10/2015	15200	15000	15200	15000	4950600	6	1032	30930	330	4423.93
28/10/2015	15000	15000	15000	15000	9000000	2	2032	37230	600	4423.93
29/10/2015	15000	15000	15000	15000	3000000	1	8392	30430	200	4423.93
30/10/2015	15000	15010	15100	15000	12877391570	11	2671	30430	807820	4426.88
02/11/2015	15010	15000	15000	15000	15015000	3	1670	30432	1001	4423.93
03/11/2015	15000	15100	15100	15000	435770000	5	3611	2030	28862	4453.42
04/11/2015	15100	15000	15000	15000	11504550000	7	2851	3500	756970	4423.93
06/11/2015	15000	15050	15100	15000	3025000	3	2750	5407	201	4438.67
09/11/2015	15050	15000	15000	15000	37275000	4	0	4672	2485	4423.93
10/11/2015	15000	14940	15000	14800	45083000	8	0	15882	3017	4406.23
11/11/2015	14940	14940	0	0	0	0	500	15822	0	4406.23
12/11/2015	14940	15000	15000	15000	315960000	21	2590	2000	21064	4423.93
13/11/2015	15000	15080	15100	15000	39050000	6	1030	0	2590	4447.52
16/11/2015	15080	15000	15000	15000	30000000	2	1030	250	2000	4423.93
17/11/2015	15000	15000	15000	15000	1641850000	6	0	3320	108030	4423.93
18/11/2015	15000	14990	15000	14990	513050000	12	0	26110	34220	4420.98
19/11/2015	14990	15150	15200	15000	532079000	15	259	10920	35129	4468.17
20/11/2015	15150	15000	15100	15000	80469000	10	0	11980	5363	4423.93
23/11/2015	15000	15050	15100	15000	214831000	7	0	14927	14271	4438.67
24/11/2015	15050	15000	15000	15000	321000000	8	0	20931	21400	4423.93
25/11/2015	15000	15030	15050	15000	293892500	8	320	4432	19549	4432.77
26/11/2015	15030	15000	15000	15000	10500000	3	501	4782	700	4423.93
27/11/2015	15000	15000	15000	15000	32925018100	15	31086	4562	2167841	4423.93
30/11/2015	15000	15000	15000	15000	5700000	3	2214	4560	380	4423.93
01/11/2015	15000	15000	0	0	12160000000	1	2444	4550	800000	4423.93
02/12/2015	15000	15000	15000	15000	37350000	7	23	0	2490	4423.93
03/12/2015	15000	15050	15050	15050	96470500	6	285	1450	6410	4438.67
04/12/2015	15050	15040	15050	15000	52468352750	14	2	1110	3451885	4435.72
07/12/2015	15040	15040	0	0	0	0	62	9030	0	4435.72
08/12/2015	15040	15030	15040	15000	26050707600	15	62	8010	1736620	4432.77
10/12/2015	15030	15000	15000	15000	682530000	13	24560	10557	45502	4423.93
11/12/2015	15000	15000	15000	15000	8309070000	27	0	0	553938	4423.93
14/12/2015	15000	15000	15000	15000	1125000	3	0	3411	75	4423.93
15/12/2015	15000	15000	15000	15000	1965000	2	0	0	131	4423.93
16/12/2015	15000	15000	0	0	0	0	8	16900	0	4423.93
17/12/2015	15000	15000	15000	15000	155055000	19	2000	8530	10337	4423.93
18/12/2015	15000	15000	15000	15000	10871026000	8	2003	8680	734520	4423.93
21/12/2015	15000	15000	0	0	0	0	2003	8680	0	4423.93
22/12/2015	15000	14990	15000	14950	19489000	6	2101	1020	1300	4420.98
23/12/2015	14990	14990	15000	14990	111225900	2	2011	1710	7420	4420.98
28/12/2015	14990	15000	15000	14990	109186600	9	12091	0	7280	4423.93
29/12/2015	15000	15000	15000	14950	12747500	7	12041	3450	850	4423.93
30/12/2015	15000	14800	15000	14600	1069888000	11	16941	3350	72290	4364.94
31/12/2015	14800	14800	0	0	0	0	16941	3750	0	4364.94
05/01/2016	14800	14650	14800	14650	13333000	2	100	7395	910	4320.7
06/01/2016	14650	14780	14800	14500	1011672600	17	348	7005	68442	4359.04
07/01/2016	14780	15000	15000	14900	1850485400	16	970	1	123370	4423.93
08/01/2016	15000	15000	0	0	0	0	3270	101	0	4423.93
11/01/2016	15000	15000	15000	14650	100646500	5	7979	965	6710	4423.93
13/01/2016	15000	15000	15000	14650	1142944250	13	6021	0	76205	4423.93
14/01/2016	15000	15000	15000	15000	203100000	11	5385	60	13540	4423.93
15/01/2016	15000	15000	0	0	0	0	5372	600	0	4423.93
18/01/2016	15000	15000	15000	15000	2254950000	22	5140	0	150330	4423.93
19/01/2016	15000	15000	0	0	0	0	5159	2750	0	4423.93
20/01/2016	15000	15000	15000	15000	2613960000	20	1812	0	174264	4423.93
21/01/2016	15000	14960	15000	14900	5156914000	18	1809	28240	343993	4412.13
22/01/2016	14960	15000	15000	15000	900000	2	18303	33680	60	4423.93
25/01/2016	15000	14800	15000	14800	37094200	5	17620	53841	2506	4364.94
26/01/2016	14800	14990	15000	14800	1947623200	24	16900	4	129860	4420.98
27/01/2016	14990	15000	15000	14800	5249800	4	770	2750	350	4423.93
28/01/2016	15000	15000	15000	15000	1040760000	4	460	4590	69384	4423.93
29/01/2016	15000	15000	0	0	0	0	0	4602	0	4423.93
02/02/2016	15000	15000	15000	15000	3314520000	21	630	6881	220968	4423.93
04/02/2016	15000	15000	15000	15000	375000	5	1140	122318	25	4423.93
05/02/2016	15000	15000	15000	14650	438852500	8	463	93160	29258	4423.93
08/02/2016	15000	15000	15000	15000	57195000	3	450	83552	3813	4423.93
09/02/2016	15000	14650	15000	14650	3110000	4	0	53280	212	4320.7
10/02/2016	14650	14900	14900	14900	10877000	3	1540	68130	730	4394.43
11/02/2016	14900	14900	14900	14500	198155400	5	510	49200	13300	4394.43
12/02/2016	14900	14750	14800	14700	443000	4	1041	18657	30	4350.19
15/02/2016	14750	14830	15000	14700	882974400	21	1	59380	59546	4373.79
16/02/2016	14830	14800	14890	14800	126792140	58	3	62980	8567	4364.94
17/02/2016	14800	14800	14800	14800	30636000	5	506	63070	2070	4364.94
18/02/2016	14800	14700	14800	14700	3175800	4	1490	26381	216	4335.45
19/02/2016	14700	14700	14700	14700	735000	1	4457	2130	50	4335.45
22/02/2016	14700	14700	14800	14700	4616100	5	1000	5503	314	4335.45
23/02/2016	14700	14700	14800	14700	766126700	18	1000	4010	52117	4335.45
24/02/2016	14700	14800	14900	14800	4381800	16	1009	71820	296	4364.94
25/02/2016	14800	14700	14800	14700	1543206000	11	1600	76270	105320	4335.45
26/02/2016	14700	14700	14700	14700	3087000	4	20390	79230	210	4335.45
29/02/2016	14700	14700	14710	14700	230062600	7	17151	3660	15650	4335.45
01/03/2016	14700	14700	14710	14700	556396700	16	1	70570	37850	4335.45
02/03/2016	14700	14580	14700	14500	119984200	22	2	79217	8231	4300.06
03/03/2016	14580	14410	14650	14400	13143300	6	0	73144	912	4249.92
04/03/2016	14410	14410	0	0	0	0	2730	6614	0	4249.92
07/03/2016	14410	14500	14500	14500	54839000	17	2730	18387	3782	4276.46
08/03/2016	14500	14500	14700	14500	5613777900	28	10840	3390	387157	4276.46
09/03/2016	14500	14500	14500	14500	103240000	4	1000	16912	7120	4276.46
10/03/2016	14500	14500	14500	14500	29000	1	1042	83400	2	4276.46
11/03/2016	14500	14000	14500	14000	14589000	4	0	104355	1042	4129
14/03/2016	14000	14000	14000	14000	168000	2	1000	106283	12	4129
15/03/2016	14000	14000	14000	14000	39942000	3	1005	67750	2853	4129
16/03/2016	14000	13950	14000	13000	1446960000	19	1020	60450	103735	4114.25
17/03/2016	13950	13950	0	0	0	0	305	103050	0	4114.25
18/03/2016	13950	13380	13800	13380	2423841780	17	805	110893	181154	3946.14
21/03/2016	13380	13380	0	0	0	0	795	113290	0	3946.14
22/03/2016	13380	13380	13380	13380	553142580	38	774	60740	41341	3946.14
23/03/2016	13380	13380	0	0	0	0	766	10020	0	3946.14
24/03/2016	13380	13100	13100	13100	6550000	1	0	17640	500	3863.56
29/03/2016	13100	13720	13800	13300	1005834000	18	11180	60650	73300	4046.42
30/03/2016	13720	13720	0	0	0	0	62970	55255	0	4046.42
31/03/2016	13720	13890	13900	13400	502683800	12	28425	23960	36203	4096.56
01/04/2016	13890	13790	13890	13760	417370900	7	62667	75300	30260	4067.06
04/04/2016	13790	13800	13800	13780	123647000	10	11317	72800	8960	4070.01
05/04/2016	13800	13830	13890	13800	1106665600	15	14231	62530	80021	4078.86
06/04/2016	13830	13830	13900	13830	226328160	9	1013	80840	16365	4078.86
08/04/2016	13830	13830	13830	13830	0	0	103560	32360	0	4078.86
11/04/2016	13830	13750	13830	13720	11138300	7	102060	5390	810	4055.27
12/04/2016	13750	13610	13830	13400	2228797290	13	95298	34167	161513	4013.98
13/04/2016	13610	13800	13800	13800	2898000	3	2746	64950	210	4070.01
14/04/2016	13720	13800	13800	13720	1030610880	19	92340	49200	74682	4070.01
19/04/2016	13800	13800	0	0	0	0	2815	66050	0	4070.01
20/04/2016	13800	13800	13800	13800	90597000	8	94940	17770	6565	4070.01
21/04/2016	13800	13800	13800	13800	288144000	6	123370	51000	20880	4070.01
22/04/2016	13800	13800	13800	13800	147894600	4	91611	48230	10717	4070.01
25/04/2016	13800	13800	13800	13800	98325000	14	25120	55000	7125	4070.01
27/04/2016	13800	13800	13800	13800	4692000	3	128370	6770	340	4070.01
28/04/2016	13800	13800	13800	13800	690000	1	186790	55000	50	4070.01
29/04/2016	13800	14000	14000	13800	562760000	2	154820	48230	40200	4129
02/05/2016	14000	13910	14000	13900	328095600	11	78380	54001	23589	4102.45
03/05/2016	13910	14000	14000	14000	2800000	3	99710	5779	200	4129
04/05/2016	14000	14000	14000	14000	1120000	1	91650	5779	80	4129
05/05/2016	14000	14000	14000	14000	3515442000	12	91830	5770	251103	4129
06/05/2016	14000	14000	14000	14000	1788654000	13	72830	48235	127761	4129
09/05/2016	14000	14000	14000	14000	42826000	14	144410	51000	3059	4129
10/05/2016	14000	14440	14500	14000	4065000	5	144130	49200	290	4258.77
11/05/2016	14440	14000	14200	14000	61606000	5	96860	5127	4400	4129
12/05/2016	14000	14030	14500	14000	820500000	8	147890	3970	58607	4137.85
13/05/2016	14030	14000	14000	14000	16800000	2	55130	5000	1200	4129
16/05/2016	14000	14010	14030	14000	32080700	5	53530	7090	2290	4131.95
17/05/2016	14010	14090	14200	14030	789360600	9	34550	1800	56020	4155.54
18/05/2016	14090	14100	14100	14100	799582800	6	66392	0	56708	4158.49
19/05/2016	14100	14150	14150	14150	21366500	4	75232	1800	1510	4173.24
20/05/2016	14150	14160	14160	14160	9204000	2	77392	1800	650	4176.19
23/05/2016	14160	14160	14160	14160	20673600	7	37700	1808	1460	4176.19
24/05/2016	14160	14200	14200	14160	748027280	7	38980	600	52678	4187.98
25/05/2016	14200	14200	14200	14200	2982000	2	38500	5400	210	4187.98
26/05/2016	14200	14210	14210	14210	2984100	1	38290	5400	210	4190.93
27/05/2016	14210	14200	14200	14200	2130000	1	39890	4800	150	4187.98
30/05/2016	14200	14130	14200	14000	1978000	3	39750	2720	140	4167.34
31/05/2016	14130	13870	14000	13850	21323350	8	39620	18411	1537	4090.66
01/06/2016	13870	13850	13860	13850	146261600	4	46397	18351	10560	4084.76
02/06/2016	13850	13850	13860	13850	11441500	7	46231	3401	826	4084.76
03/06/2016	13850	13850	14000	13850	24251500	4	44481	1730	1751	4084.76
06/06/2016	13850	13850	13860	13850	49464850	5	20010	1732	3571	4084.76
07/06/2016	13850	13850	0	0	0	0	68910	51462	0	4084.76
08/06/2016	13850	13860	13860	13860	1386000	1	49700	51532	100	4087.71
09/06/2016	13860	13870	14000	13850	1347070130	18	18898	51550	97122	4090.66
10/06/2016	13870	13870	14000	13870	3341600700	13	144	97470	238814	4090.66
13/06/2016	13870	13850	13850	13850	261626500	2	0	127830	18890	4084.76
14/06/2016	13850	13850	0	0	0	0	0	177920	0	4084.76
15/06/2014	13850	13750	13750	13750	1375000	1	10	132900	100	4055.27
16/06/2016	13750	13750	13750	13750	605000000	7	10	103230	44000	4055.27
17/06/2016	13750	13750	13750	13750	48537500	4	0	84596	3530	4055.27
20/06/2016	13750	13750	14000	13750	124750	3	0	85034	9	4055.27
21/06/2016	13750	13740	13750	13700	4810122750	20	0	13235	350001	4052.32
23/06/2016	13750	13700	13750	13650	354462400	31	0	99903	25873	4040.52
24/06/2016	13700	13750	13750	13750	1402500	9	2	99110	102	4055.27
27/06/2016	13750	13750	13750	13750	13750	1	0	23024	1	4055.27
28/06/2016	13750	13740	13740	13740	3160200	2	4	52994	230	4052.32
29/06/2016	13740	13730	13750	13680	78725460	8	1000	52689	5734	4049.37
30/06/2016	13730	13710	13740	13700	645466600	15	1000	31409	47068	4043.47
01/07/2016	13710	13750	13750	13730	521087940	15	1001	105	37904	4055.27
04/07/2016	13750	13750	13750	13750	38775000	5	17181	105	2820	4055.27
05/07/2016	13750	13760	14000	13750	11185212500	27	24991	2000	813470	4058.22
08/07/2016	13760	13750	13750	13750	15125000	2	29600	46150	1100	4055.27
11/07/2016	13750	13760	13760	13750	1537457200	20	14420	45655	111760	4058.22
12/07/2016	13760	13750	13750	13750	14850000	3	27240	45655	1080	4055.27
13/07/2016	13750	13880	14000	13750	18012500	6	95942	5000	1298	4093.61
14/07/2016	13880	13850	14000	13850	342123000	4	71240	73919	24702	4084.76
15/07/2016	13850	13810	13990	13750	12495800	5	25940	74038	900	4072.96
18/07/2016	13810	13750	13760	13750	118250600	3	0	51510	8600	4055.27
19/07/2016	13750	13750	13750	13750	994070000	12	24611	5000	72296	4055.27
20/07/2016	13750	13750	13750	13750	3492500	3	30531	12490	254	4055.27
21/07/2016	13750	13750	13750	13750	257812500	13	4950	8890	18750	4055.27
22/07/2016	13750	13750	13750	13750	382800000	4	0	4390	27840	4055.27
25/07/2016	13750	13750	13750	13750	13611125000	21	0	36970	989900	4055.27
26/07/2016	13750	13750	0	0	1581250000	1	0	55953	115000	4055.27
27/07/2016	13750	13740	13750	13740	2072010000	6	60	55716	150692	4052.32
28/07/2016	13740	13750	13750	13700	343887000	2	50	75689	25010	4055.27
29/07/2016	13750	13750	0	0	0	0	0	0	0	4055.27
01/08/2016	13750	13750	0	0	0	0	0	70583	0	4055.27
02/08/2016	13750	13750	13750	13750	1203125000	2	0	25710	87500	4055.27
03/08/2016	13750	13750	13750	13740	316657200	5	7	120480	23030	4055.27
04/08/2016	13750	13740	13740	13740	11679000	1	7	118900	850	4052.32
05/08/2016	13740	13740	0	0	0	0	7	127710	0	4052.32
09/08/2016	13740	13740	13740	13740	412200	1	0	117650	30	4052.32
10/08/2016	13740	13730	13730	13730	411900	1	0	152730	30	4049.37
11/08/2016	13730	13730	13730	13730	2979410	5	0	111520	217	4049.37
12/08/2016	13730	13730	13730	13730	14965700	5	1610	9066	1090	4049.37
15/08/2016	13730	13730	13730	13700	22508800	6	1008	130419	1640	4049.37
16/08/2016	13730	13690	13730	13680	498662020	13	1003	94470	36430	4037.57
17/08/2016	13690	13690	0	0	0	0	0	0	0	4037.57
18/08/2016	13690	13640	13700	13640	697153110	12	1000	103840	51110	4022.82
19/08/2016	13640	13640	0	0	0	0	0	64385	0	4022.82
22/08/2016	13640	13640	0	0	0	0	2166	78255	0	4022.82
23/07/2016	13640	13590	13600	13590	882040000	7	2166	76690	64900	4008.08
24/08/2016	13590	13500	13600	13500	1067100	4	2166	81999	79	3981.53
25/08/2016	13500	13510	13700	13500	43776000	11	2166	78760	3241	3984.48
26/08/2016	13510	13350	13420	13000	100926120	11	170	16060	7561	3937.29
29/08/2016	13350	13350	0	0	0	0	4	22050	0	3937.29
30/08/2016	13350	13350	13400	13390	147360	3	1000	18870	11	3937.29
31/08/2016	13350	13350	13000	11350	188143000	18	410	13150	15130	3937.29
01/09/2016	13350	13350	0	0	0	0	1410	25000	0	3937.29
02/09/2016	13350	13000	13000	13000	1448720000	18	1412	22540	111440	3834.07
05/09/2016	13000	13000	13000	11400	1951314200	26	410	20790	150115	3834.07
06/09/2016	13000	13000	13000	11400	1951314200	26	412	16490	150115	3834.07
07/09/2016	13000	13000	13000	11400	1951314200	26	300	9220	150115	3834.07
08/09/2016	13000	13000	13000	13000	1216800000	24	300	502	93600	3834.07
09/09/2016	13000	12990	13000	11400	1873197000	72	330	2	144193	3831.12
13/09/2016	12990	12990	12750	11400	76277800	8	19430	3951	6022	3831.12
14/09/2016	12990	12990	12850	12750	104570000	3	95280	3951	8200	3831.12
15/09/2016	12990	12990	12900	12850	11708400	4	28038	3910	911	3831.12
16/09/2016	12990	12850	12900	12850	1363899500	8	45608	400	106140	3789.83
19/09/2016	12850	12850	12850	12850	5839284150	29	10615	402	454419	3789.83
20/09/2016	12850	12850	13000	12850	2570060000	10	15	2	200000	3789.83
21/09/2016	12850	12850	12900	11500	148876000	8	40565	3	11550	3789.83
22/09/2016	12850	12850	12800	12700	41445000	3	45565	37106	3250	3789.83
23/09/2016	12850	12800	12900	12800	6453235300	9	3	37250	504159	3775.08
26/09/2016	12800	12800	12800	12700	3346952000	6	10618	39552	261490	3775.08
27/09/2016	12800	12800	12800	12700	5154800800	16	18118	1732	402736	3775.08
28/09/2016	12800	12800	12800	11800	8293988400	21	18116	8830	647968	3775.08
29/09/2016	12800	12800	12900	12800	131291200	18	61613	2320	10257	3775.08
30/09/2016	12800	13000	13000	12800	1178740900	17	48356	1683	90701	3834.07
03/10/2016	13000	13000	13000	12800	1703228700	4	36916	5060	131033	3834.07
04/10/2016	13000	13000	13000	13000	995475000	14	76290	39950	76575	3834.07
05/10/2016	13000	13000	13000	13000	89492000	9	69486	39952	6884	3834.07
06/10/2016	13000	13000	13000	13000	10816000	9	68656	39855	832	3834.07
07/10/2016	13000	13100	13100	13000	653085000	14	64289	35950	49875	3863.56
10/10/2016	13100	13100	13200	13000	832007600	12	38609	11480	63376	3863.56
11/10/2016	13100	13100	13100	13100	114494000	6	37303	2100	8740	3863.56
12/10/2016	13100	13100	13200	13100	99038800	14	60012	16561	7558	3863.56
13/10/2016	13100	13100	13200	13100	1825345900	11	79798	1500	139269	3863.56
16/10/2016	13100	13100	13200	13200	110787600	12	44646	2470	8393	3863.56
18/10/2016	13100	13100	13200	13200	73920000	9	114085	970	5600	3863.56
19/10/2016	13100	13100	13200	13200	16645200	11	162960	2470	1261	3863.56
20/10/2016	13100	13200	13300	13200	638807200	14	107079	1974	48231	3893.06
21/10/2016	13200	13200	13300	13200	195613800	10	156932	1000	14709	3893.06
24/10/2016	13200	13200	13300	13200	132240000	5	96192	1000	9950	3893.06
25/10/2016	13200	13200	13300	13300	3458000	3	39749	7026	260	3893.06
26/10/2016	13200	13200	13300	13300	6783000	4	11280	7021	510	3893.06
27/10/2016	13200	13300	13300	13300	4597810000	11	11280	7021	345700	3922.55
28/10/2016	13300	13300	13300	13300	399000000	2	11283	7021	30000	3922.55
29/10/2016	13300	13300	13200	13200	132000	1	11273	10011	10	3922.55
01/11/2016	13300	13300	13200	13100	64721000	7	9403	2301	4940	3922.55
02/11/2016	13300	13300	13300	13100	1982952300	8	3000	1001	146913	3922.55
03/11/2016	13300	13500	13500	13100	698256700	6	3351	6030	51723	3981.53
04/11/2016	13500	13500	13100	13000	33185000	4	1103	6030	2550	3981.53
07/11/2016	13500	13500	13100	13100	124581000	7	1181	2740	9510	3981.53
08/11/2016	13500	13500	13000	13000	1300000	2	321	4740	100	3981.53
09/11/2016	13500	13500	13500	13200	380658000	8	321	0	28420	3981.53
10/11/2016	13500	13500	13500	13300	2712506800	13	20	0	203322	3981.53
11/11/2016	13500	13500	0	0	0	0	838	0	0	3981.53
14/11/2016	13500	13500	13500	13500	476820000	12	310	21065	35320	3981.53
15/11/2016	13500	13500	13500	13500	972000	2	300	55630	72	3981.53
16/11/2016	13500	13400	13500	13400	626092200	10	306	30430	46533	3952.04
17/11/2016	13400	13400	13400	13300	2619573000	10	2480	34450	195500	3952.04
18/11/2016	13400	13400	13400	12000	11586000	8	1400	43451	896	3952.04
21/11/2016	13400	13400	0	0	0	0	1600	45806	0	3952.04
22/11/2016	13400	13400	11600	11600	1160000	1	3500	19056	100	3952.04
23/11/2016	13400	13400	13500	12000	283743000	13	3500	57731	21681	3952.04
24/11/2016	13400	13400	0	0	0	0	11900	57317	0	3952.04
25/11/2016	13400	13400	0	0	0	0	1900	56597	0	3952.04
27/11/2016	13400	13400	11600	11600	5220000	2	1450	33486	450	3952.04
29/11/2016	13400	13400	11600	11600	8700000	4	6	33554	750	3952.04
30/11/2016	13400	13400	12600	11600	48065200	14	13522	3576	4102	3952.04
01/12/2016	13400	13400	0	0	0	0	20523	33636	0	3952.04
02/12/2016	13400	13400	12400	12000	8412400	2	12982	58746	701	3952.04
05/12/2016	13400	13400	12100	12000	21136000	3	11222	100875	1760	3952.04
06/12/2016	13400	13400	13000	12000	49163800	19	14788	125391	4095	3952.04
07/12/2016	13400	13400	12000	12000	269856000	13	0	120091	22488	3952.04
08/12/2016	13400	13000	13000	12400	507470400	7	50	88410	39106	3834.07
