Date 	"Opening Price
(TZS)"	"Closing Price
(TZS)"	High (TZS)	"Low
(TZS)"	"Turnover
(TZS)
"	"Number of 
deals"	"Outstanding
shares bids"	"Outstanding
Offers"	"Number of 
share 
traded
"	"Market Cap 
(TZS) 
Billions"
41919	4500	4500	4500	4500	22500000	3	39670	0	5000	162
41920	5000	5000	5000	5000	100000000	16	8830	0	20000	180
41921	5000	4980	5000	4510	86179300	11	7810	38470	17312	179.28
41922	5000	5000	5000	5000	2000000	1	25970	5000	400	180
41925	5500	5270	5500	5060	110052800	6	10970	34320	20880	189.72
41927	5270	5040	5060	5010	51706180	4	5500	29050	10268	181.44
41928	5040	5060	5060	5000	400243000	14	20080	0	79100	182.16
41929	5060	5060	5060	5040	170208920	7	0	0	33642	182.16
41932	5060	5060	5060	5060	52978200	5	0	40430	10470	182.16
41933	5060	5060	5060	5060	6072000	1	0	39230	1200	182.16
41934	5060	5060	5060	5060	19835200	7	0	193820	3920	182.16
41935	5060	5060	5060	5060	2325156020	4	0	570	459517	182.16
41936	5060	5060	5060	5060	607200	5	0	450	120	182.16
41939	0	5060	0	0	0	0	0	450	0	182.16
41940	5060	5060	5060	5060	2277000	1	390	0	450	182.16
41941	0	0	0	0	0	0	770	0	0	182.16
41942	5060	5060	5060	5060	43769000	11	0	18090	8650	182.16
41943	5060	5060	5060	5060	90093300	11	0	21000	17805	182.16
41946	5060	5060	5060	5060	2934800	2	0	20862	580	182.16
41947	5030	5060	5000	5060	5027880	9	850	24070	1000	181.08
41948	5010	5050	4980	5050	32207800	9	360	19920	6435	180.36
41949	5050	5050	5000	5050	1968000	3	0	21170	390	181.8
41950	5000	5000	5000	5000	4400000	5	0	1180	880	180
41953	5050	5050	5050	5050	101000	4	0	1160	20	181.8
41954	5060	5060	5050	5060	7285800	4	0	100	1440	182.16
41955	5040	5060	5000	5060	7295000	3	0	0	1447	181.44
41956	0	0	0	0	0	0	3980	100	0	181.44
41957	5000	5000	5000	5000	500000	1	2887	0	100	180
41960	5000	5000	5000	5000	500000	1	2785	0	100	180
41961	5000	5000	5000	5000	4400000	2	1905	0	880	180
41962	5080	5100	5050	5100	4270200	3	3965	19700	840	182.88
41963	5080	5080	5080	5080	2540000	1	1955	19700	500	182.88
41964	5090	5090	5080	5090	8231040	7	1120	20420	1618	183.24
41967	5080	5080	5080	5080	5689600	3	1000	22300	1120	182.88
41968	5000	5080	5000	5080	2316020	7	590	22291	463	180
41969	0	0	0	0	0	0	590	0	0	180
41970	5000	5060	5000		2151800	2	160	70	430	180
41971	5000	0	0	0	0	0	0	70	0	180
41974	5070	5100	5000	5100	3314600	6	3	19810	654	182.52
41975	5100	5100	5100	5100	5100	1	2	19810	1	183.6
41946	5100	5100	5100	5100	10200	1	0	20255	2	183.6
41977	5000	5000	5000		5770000	6	0	21208	1154	180
41978	5000	5000	5000	5000	65000	3	0	21195	13	180
41981	5000	5000	5000	5000	7325000	4	1900	19995	1465	180
41983	5100	5100	5100	5100	25500	2	1900	0	5	183.6
41954	5100	5100	5100	5100	7650000	1	1900	18020	1500	183.6
41985	5100	5100	5100	5100	11628000	3	0	18340	2280	183.6
41988	5100	5100	5100	5100	204000	1	0	18740	40	183.6
41989	4980	4980	4980	4980	2988000	1	0	19590	600	179.28
41990	4980	0	0	0	0	0	0	19590	0	179.28
41991	5000	5000	5000	5000	16450000	3	3710	600	3290	180
41992	5000	5000	5000	5000	3200000	4	5030	0	640	180
41995	5000	5000	5000	5000	8900000	1	3250	15700	1780	180
41996	5000	5000	5000	5000	1235000	5	3010	15700	247	180
41997	5000	0	0	0	0	0	3010	15700	0	180
42002	5100	5100	5100	5100	255000	1	0	15650	50	183.6
42003	5100	5100	5100		14586000	3	0	0	2860	183.6
42004	5010	5100	5000	5100	44465000	5	2280	11740	8870	180.36
42009	5100	5100	0	0	0	0	2280	11700	0	183.6
42010	5100	5000	5100	5000	2402000	4	0	11680	480	180
42011	5000	5000	0	0	0	0	0	5310	0	180
42012	5000	5000	5000	5000	2200000	1	5360	18980	440	180
42013	5000	5010	5050	5000	3005000	3	5710	18580	600	180.36
42017	5010	5020	5050	5000	15012500	4	4030	16670	2990	180.72
42018	5020	5070	5100	5000	7355000	5	6630	11670	1450	182.52
42019	5070	5100	5100	5000	20399000	5	3930	0	4000	183.6
42020	5100	5100	5100	5100	20145000	1	5020	6	3950	183.6
42023	5100	5100	5100	5100	39193500	7	4430	1	7685	183.6
42024	5100	5100	5100	5100	2259300	3	4770	0	443	183.6
42025	5100	5100	0	0	0	0	7270	9740	0	183.6
42026	5100	5240	5300	5200	106884000	9	4150	7	20390	188.64
42027	5240	5200	5200	5200	3640000	5	2890	7	700	187.2
42030	5200	5200	5250	5200	14649100	11	8063	1184	2802	187.2
42031	5200	5260	5300	5200	11619560	16	10070	0	2211	189.36
42032	5260	5240	5240	5200	2316000	3	11450	442	442	188.64
42033	5240	5240	0	0	0	0	10650	442	0	188.64
42034	5240	5240	0	0	0	0	9100	0	0	188.64
42037	5240	5280	5300	5250	7610000	2	9060	2	1440	190.08
42038	5280	5250	5280	5240	7248400	8	15770	6	1380	189
42039	5250	5260	5260	5240	5154700	7	15779	0	980	189.36
42040	5260	5260	5260	5260	2367000	2	16329	0	450	189.36
42041	5260	5270	5280	5260	20505940	22	4423	7	3892	189.72
42044	5270	5280	5280	5250	6919750	14	17931	0	1311	190.08
42045	5280	5280	5280	5250	2360130	3	18730	5	447	190.08
42046	5280	5300	5300	5280	2411400	3	18780	0	455	190.8
42016	5300	5300	5310	5300	2332400	3	19420	1	440	190.8
42017	5300	5300	0	0	0	0	6170	1	0	190.8
42051	5300	5320	5320	5300	2383340	4	23500	0	448	191.52
42052	5320	5320	5320	5320	2351440	2	25177	0	442	191.52
42053	5320	5320	0	0	0	0	25487	0	0	191.52
42054	5320	5320	5330	5320	23353840	15	17920	2	4387	191.52
42055	5320	5330	5330	5330	1012700	1	3770	0	190	191.88
42058	5330	5350	5350	5350	2407500	2	14500	1	450	192.6
42059	5350	5400	5400	5400	2376000	1	14450	1	440	194.4
42060	5400	5400	5400	5400	11340000	14	17320	9	2100	194.4
42061	5400	5400	5410	5400	21658400	8	13900	3	4010	194.4
42062	5400	5410	5410	5330	1449730	6	10730	720	268	194.76
42065	5410	5410	5410	5400	3906000	3	2062	0	722	194.76
42066	5410	5440	5450	5410	3481000	3	12420	0	640	195.84
42067	5440	5500	5500	5500	110000	1	12390	0	20	198
42068	5500	5760	5800	5510	16924400	2	15070	0	2940	207.36
42069	5440	5500	5500	5500	110000	1	12390	0	20	198
42072	5810	5810	0	0	0	0	19690	0	0	209.16
42073	5810	6440	6500	6100	32182000	6	8620	0	5000	231.84
42074	6440	6500	6500	6500	2860000	1	14270	1	440	234
42075	6500	6500	6500	6500	1950000	3	10410	1	300	234
42076	6500	6500	6510	6500	25858500	19	7080	0	3977	234
42079	6500	6500	0	0	0	0	8470	0	0	234
42080	6500	6510	6510	6500	1699000	4	8370	0	261	234.36
42081	6510	6560	6600	6520	6038640	5	2464	470	921	236.16
42082	6560	6590	6600	6580	5076600	4	2194	0	770	237.24
42083	6590	6600	6600	6580	29317160	3	1922	0	4442	237.6
42086	6600	6600	0	0	0	0	972	0	0	237.6
42087	6600	6600	6600	6600	2712600	8	215	440	411	237.6
42088	6600	6600	6600	6600	283800	2	2070	11192	43	237.6
42089	6600	6600	0	0	0	0	2070	11192	0	237.6
42090	6600	6600	6600	6600	6336000	4	0	10160	960	237.6
42093	6600	6600	6600	6600	2508000	3	2734	10227	380	237.6
42094	6600	6590	6600	6590	6253980	8	1810	10220	949	237.24
42095	6590	6550	6600	6200	12782700	8	900	3350	1952	235.8
42096	6550	6110	6200	6100	2626000	2	500	3362	430	219.96
42102	6110	6110	0	0	0	0	330	3362	0	219.96
42103	6110	6200	6200	6200	36096400	13	300	610	5822	223.2
42104	6200	6200	6200	6200	446400	5	300	540	72	223.2
42107	6200	6200	0	0	0	0	300	540	0	223.2
42108	6200	6190	6200	6100	1053000	4	305	410	170	222.84
42109	6190	5850	6100	5850	1873250	5	1005	410	320	210.6
42110	5850	6180	6200	6000	1730000	2	1105	0	280	222.48
42111	6180	6180	6180	6180	12360	1	3019	882	2	222.48
42114	6180	6180	0	0	0	0	14629	882	0	222.48
42115	6180	6000	6000	6000	11100000	11	13469	445	1850	216
42116	6000	5860	6100	5850	7145000	8	11264	26085	1220	210.96
42117	5860	5850	6000	5850	75242850	26	1000	25642	12862	210.6
42118	5850	5500	5500	5500	2420000	1	560	25642	440	198
42121	5500	5500	5500	5500	13992000	6	15023	1433	2544	198
42122	5500	5500	5500	5500	7870500	3	13606	0	1431	198
42123	5500	5500	5500	5500	5230500	3	13055	0	951	198
42124	5500	5500	5500	5500	2480500	2	2414	0	451	198
42128	5500	5510	5510	5510	6612000	6	5614	11	1200	198.36
42129	5510	5510	5510	5510	2259100	4	14040	1	410	198.36
42130	5510	5510	5510	5510	936700	1	13870	1	170	198.36
42131	5510	5510	0	0	0	0	13490	1	0	198.36
42132	5510	5510	0	0	0	0	13490	1	0	198.36
42135	5510	5510	5510	5510	5510	1	12047	0	1	198.36
42136	5510	5510	5520	5510	5128700	3	2337	0	930	198.36
42137	5510	5520	5520	5510	7711370	5	4020	576	1397	198.72
42138	5520	5520	5520	5510	2517060	4	8721	570	456	198.72
42139	5520	5520	5520	5520	49680	3	8030	570	9	198.72
42142	5520	5540	5540	5530	2603500	4	8910	570	470	199.44
42143	5540	5540	0	0	0	0	10560	572	0	199.44
42144	5540	5540	0	0	0	0	9400	2	0	199.44
42145	5540	5600	5600	5540	5107080	3	9160	1	912	201.6
42146	5600	5600	0	0	0	0	12700	0	0	201.6
42149	5600	5600	0	0	0	0	19300	0	0	201.6
42150	5600	5600	0	0	0	0	17190	8	0	201.6
42151	5600	5660	5660	5600	16073100	8	15340	1	2840	203.76
42152	5660	5700	5700	5600	1196900	3	15220	0	210	205.2
42153	5700	5710	5710	5710	3408870	3	8330	450	597	205.56
42156	5710	5710	0	0	0	0	9320	17930	0	205.56
42157	5710	5830	5850	5810	10317300	7	21490	17480	1770	209.88
42158	5830	6000	6000	6000	960000	2	18185	17320	160	216
42159	6000	6010	6400	6010	5517960	6	29913	0	918	216.36
42160	6010	6050	6050	6020	7501700	11	21727	2	1240	217.8
42163	6050	6050	0	0	0	0	30737	102	0	217.8
42164	6050	6330	6500	6020	6703300	11	22523	2544	1059	227.88
42165	6330	6500	6500	6020	31008500	19	33870	2	4771	234
42166	6500	6520	6520	6520	5672400	3	25080	754	870	234.72
42167	6520	6520	0	0	0	0	20230	754	0	234.72
42170	6520	6530	6530	6500	2938470	3	33745	2500	450	235.08
42171	6530	6800	7000	6050	20080150	7	26472	740	2953	244.8
42172	6800	6800	0	0	0	0	26487	4210	0	244.8
75045	6800	7000	7000	7000	8337000	6	21161	3470	1191	252
42174	7000	7190	7200	7000	27052500	6	13949	0	3762	258.84
42177	7190	7200	7200	7200	3211200	2	16767	10000	446	259.2
42178	7200	7200	7210	7000	6352000	5	6585	10451	882	259.2
42179	7200	7490	7500	7000	81734500	9	7200	0	10910	269.64
42180	7490	7500	7500	7500	42750000	3	980	3	5700	270
42181	7500	7510	7510	7500	16852400	12	990	0	2244	270.36
42184	7510	7500	7500	7500	450000	1	830	2	60	270
42185	7500	7500	7500	7500	15000	1	440	2	2	270
42186	7500	7500	7500	7500	36420000	10	0	0	4856	270
42157	7500	7500	7500	7500	2017500	2	100	9020	269	270
42188	7500	7500	7500	7500	60510000	15	1000	7025	8068	270
42191	7500	7500	7500	7500	750000	2	1130	7467	100	270
42193	7500	7490	7500	7490	30784000	4	1000	7794	4110	269.64
42194	7490	7490	0	0	0	0	1000	9134	0	269.64
42195	7490	7500	7500	7500	2700000	2	0	5162	360	270
42198	7500	7500	7500	7500	12000000	6	0	4173	1600	270
42199	7500	7200	7500	6500	13816000	8	650	3144	1920	259.2
42200	7200	7200	0	0	0	0	10650	3144	0	259.2
42201	7200	7200	0	0	0	0	10750	3251	0	259.2
42202	7200	7450	7500	7200	11451000	6	720	715	1536	268.2
42205	7450	7350	7500	7200	1029000	3	650	2435	140	264.6
42206	7350	7350	0	0	0	0	1330	2435	0	264.6
42207	7350	7370	7450	7350	442000	2	2170	3445	60	265.32
42208	7370	7370	0	0	0	0	3670	4854	0	265.32
42209	7370	7350	7350	7350	10363500	4	2260	4961	1410	264.6
42212	7350	7350	0	0	0	0	2260	4970	0	264.6
42213	7350	7350	7350	7350	764400	7	900	5609	104	264.6
42214	7350	7350	7350	7350	10657500	3	0	3348	1450	264.6
42215	7350	7350	7350	7350	4410000	3	0	1234	600	264.6
42216	7350	7350	7350	7340	587800	2	0	0	80	264.6
42219	7350	7340	7340	7340	7633600	4	143	2089	1040	264.24
42220	7340	7340	7350	7340	4646250	5	140	2732	633	264.24
42221	7340	7330	7340	7300	4692000	3	0	7170	640	263.88
42222	7330	7300	7300	7300	949000	1	3	6720	130	262.8
42223	7300	7300	7300	7300	25404000	4	3	3680	3480	262.8
42226	7300	7300	7300	7300	14621900	7	0	3865	2003	262.8
42227	7300	7300	7300	7300	4912900	9	4	2002	673	262.8
42228	7300	7300	0	0	0	0	4	2672	0	262.8
42229	7300	7300	7300	7300	9709000	5	4	1342	1330	262.8
42230	7300	7300	7300	7300	3095200	2	0	8552	424	262.8
42233	7300	7020	7300	7000	5549000	4	0	8610	791	252.72
42234	7020	7260	7300	7200	1931800	7	7142	7703	266	261.36
42235	7260	7030	7300	7000	16665290	13	5910	3212	2357	253.08
42236	7030	7030	0	0	0	0	5910	3212	0	253.08
42237	7030	7300	7300	7290	23447500	8	5611	0	3212	262.8
42240	7300	7300	7300	7300	1752000	1	5005	0	240	262.8
42241	7300	7310	7310	7310	7310000	5	4815	1440	1000	263.16
42242	7310	7350	7500	7300	6094100	7	212	1250	829	264.6
42243	7350	7350	7350	7350	1102500	1	212	1250	150	264.6
42244	7350	7510	7510	7500	34930530	14	6827	0	4653	270.36
42247	7510	7510	7510	7500	30631900	7	696	602	4080	270.36
42248	7510	7480	7510	7030	40147130	28	0	220	5369	269.28
42249	7480	7300	7300	7300	3321500	6	43	201	455	262.8
42250	7300	7500	7500	7500	1500000	2	11183	1	200	270
42251	7500	7500	0	0	0	0	1243	1	0	270
42254	7500	7500	0	0	0	0	1243	15001	0	270
42255	7500	7500	7500	7500	831075000	10	1150	15000	110810	270
42256	7500	7500	0	0	0	0	1210	20442	0	270
42257	7500	7550	7550	7500	7587650	6	2295	20002	1005	271.8
42258	7550	7600	7600	7500	38037500	5	2330	15446	5005	273.6
42261	7600	7600	7600	7500	3381500	3	2790	15002	445	273.6
42262	7600	7590	7600	7500	15321000	27	2177	270	2018	273.24
42263	7590	7580	7600	7550	4623000	7	1910	2	610	272.88
42264	7580	7570	7580	7550	20529050	6	550	670	2713	272.52
42265	7570	7600	7600	7600	8892000	4	11453	15000	1170	273.6
42268	7600	7600	0	0	0	0	1583	15000	0	273.6
22 seep 15	7600	7600	7600	7600	16112000	7	305	22630	2120	273.6
42270	7600	7520	7600	7500	4339000	12	8	23340	577	270.72
42272	7520	7520	0	0	0	0	8	7950	0	270.72
42275	7520	7500	7500	7500	1275000	4	7	32780	170	270
42276	7500	7500	7500	7500	10875000	22	1110	26330	1450	270
42277	7500	7400	7400	7400	1480000	2	910	26330	200	266.4
42278	7400	7400	7400	7400	7858800	6	6	25710	1062	266.4
42279	7400	7400	7400	7360	3032000	3	666	25790	410	266.4
42252	7400	7340	7400	7310	15156100	8	665	25760	2066	264.24
42283	7340	7340	0	0	0	0	1089	2060	0	264.24
42284	7340	7340	7340	7340	3229600	1	435	25320	440	264.24
42285	7340	7340	0	0	0	0	435	24260	0	264.24
42286	7340	7310	7340	7300	3873510	9	15	24300	530	263.16
42289	7310	7300	7300	7300	313900	4	192	24511	43	262.8
42290	7300	7370	7390	7340	5973400	2	5300	23701	810	265.32
42292	7370	7250	7300	7200	14000000	5	1250	338	1930	261
42293	7250	7260	7300	7200	8855700	8	2820	12	1219	261.36
42296	7260	7300	7300	7200	2335000	4	3410	8	320	262.8
42297	7300	7300	7310	7300	7814520	13	2605	6	1070	262.8
42298	7300	7300	7310	7300	7819710	7	4826	6	1071	262.8
42299	7300	7300	7300	7300	292000	1	4826	6	40	262.8
42300	7300	7300	7300	7300	6438600	5	2374	6	882	262.8
42303	7300	7300	0	0	0	0	4694	6	0	262.8
42304	7300	7310	7310	7310	3801200	3	6746	0	520	263.16
42305	7310	7300	7300	7300	3518600	6	7693	6	482	262.8
42306	7300	7300	0	0	0	0	7593	6	0	262.8
42307	7300	7300	0	0	0	0	5441	6	0	262.8
42310	7300	7340	7340	7340	1027600	1	7051	6	140	264.24
42311	7340	7340	7340	7340	3339700	2	2521	15	455	264.24
42312	7340	7340	7340	7340	66060	1	2381	0	9	264.24
42314	7340	7340	7340	7340	3743400	4	5620	15	510	264.24
42317	7340	7340	7340	7340	726660	2	5990	6	99	264.24
42318	7340	7340	0	0	0	0	4190	6	0	264.24
42319	7340	7340	0	0	0	0	4196	6	0	264.24
42320	7340	7340	0	0	0	0	4196	6	0	264.24
42321	7340	7350	7350	7340	3100700	3	3537	0	422	264.6
42324	7350	7350	0	0	0	0	3537	0	0	264.6
42325	7350	7400	7500	7350	13320000	4	3080	9500	1800	266.4
42326	7400	7350	7500	7340	5291050	10	2930	9500	720	264.6
42327	7350	7350	0	0	0	0	2930	10307	0	264.6
42328	7350	7350	7350	7350	13083000	4	0	9507	1780	264.6
42331	7350	7350	7350	7350	2138850	6	880	9500	291	264.6
42332	7350	7350	7350	7350	819128100	8	220	479	111446	264.6
42333	7350	7390	7400	7360	4066800	2	187	10009	550	266.04
42334	7390	7400	7400	7400	12720600	8	467	8290	1719	266.4
42335	7400	7350	7350	7350	3307500	6	17	8790	450	264.6
42338	7350	7400	7400	7400	3996000	2	273	500	540	266.4
42309	7400	7360	7400	7350	5152500	7	5	22610	700	264.96
42340	7360	7350	7400	7350	1926750	6	0	23146	262	264.6
42341	7350	7360	7360	7350	11594940	9	33	24480	1576	264.96
42342	7360	7360	7360	7360	7227520	3	36	24980	982	264.96
42345	7360	7360	0	0	0	0	36	25980	0	264.96
42346	7360	7360	7360	7360	220800	1	36	3700	30	264.96
42348	7360	7360	7360	7350	66180	4	0	4438	9	264.96
42349	7360	7360	0	0	0	0	0	1981	0	264.96
42352	7360	7360	7360	7360	2362560	3	0	2480	321	264.96
42353	7360	7340	7360	7320	5210800	3	0	0	710	264.24
42354	7340	7350	7360	7340	9283420	12	0	1120	1263	264.6
42355	7350	7360	7360	7360	7360000	2	260	120	1000	264.96
42356	7360	7360	7360	7360	883200	2	5020	0	120	264.96
42359	7360	7370	7370	7370	6198170	3	5240	1	841	265.32
42360	7370	7360	7370	7360	33346800	12	890	7	4530	264.96
42361	7360	7360	7360	7360	4636800	1	260	2752	630	264.96
42366	7360	7360	7360	7350	60777990	6	134	529	8258	264.96
42367	7360	7360	0	0	0	0	134	3795	0	264.96
42368	7360	7350	7350	7350	73500	1	134	4785	10	264.6
42369	7350	7350	7350	7350	14920500	4	154	3555	2030	264.6
42374	7350	7340	7350	7340	1629600	5	332	2838	222	264.24
42375	7340	7340	7350	7340	3824370	5	2915	2815	521	264.24
42376	7340	7340	7350	7300	21649100	7	542	5565	2950	264.24
42377	7340	7300	7300	7300	11826000	5	13	5575	1620	262.8
42380	7300	7300	7350	7300	18841350	13	19	4661	2581	262.8
42382	7300	7300	7300	7300	5124600	8	0	9891	702	262.8
42383	7300	7290	7290	7280	1056920	4	0	13947	145	262.44
42384	7290	7260	7260	7260	4029300	5	0	13441	555	261.36
42387	7260	7250	7250	7240	19472050	11	1	14605	2687	261
42388	7250	7250	7250	7250	7250	1	0	38470	1	261
42389	7250	7240	7250	7240	3735890	4	0	39087	516	260.64
42390	7240	7240	7360	7230	4496270	9	0	37443	621	260.64
42391	7240	7220	7240	7220	7439080	7	0	13253	1030	259.92
42394	7220	7110	7220	7000	15513040	6	100	16303	2182	255.96
42395	7110	6900	7200	6900	1789400	4	100	17752	259	248.4
42396	6900	6900	0	0	0	0	100	17282	0	248.4
42397	6900	6900	0	0	0	0	240	15369	0	248.4
42398	6900	6900	6900	6900	14835000	7	0	1910	2150	248.4
42402	6900	6900	6900	6900	7452000	7	4	6961	1080	248.4
42404	6900	6730	6900	6700	3431000	2	589	9871	510	242.28
42405	6730	6720	6900	6700	4632100	7	1	8681	689	241.92
42408	6720	6720	6840	6840	6840	1	4	6161	1	241.92
42409	6720	6810	6820	6810	1355380	5	0	3931	199	245.16
42410	6810	6800	6800	6790	12796100	8	3	2561	1882	244.8
42411	6800	6780	6840	6780	16390910	11	27073	999	2417	244.08
42412	6780	6780	6840	6780	106759560	11	12783	50655	15744	244.08
42415	6780	6780	6790	6780	32545600	19	8143	49840	4800	244.08
42416	6780	6790	6790	6720	4956510	7	2460	49270	730	244.44
42417	6790	6800	6800	6790	17128810	4	564	7890	2519	244.8
42418	6800	6800	6800	6800	86672800	16	1353	290	12746	244.8
42419	6800	6800	6800	6800	11696000	5	16	22360	1720	244.8
42422	6800	6890	6900	6800	1301113300	23	1339	5	188890	248.04
42423	6890	6890	6800	6800	34000	1	1544	0	5	248.04
42424	6890	6910	6910	6900	2217200	9	7777	0	321	248.76
42425	6910	6910	0	0	0	0	7777	0	0	248.76
42426	6910	6900	6900	6900	5865000	3	5537	0	850	248.4
42429	6900	6900	6900	6900	3036000	1	1515	1820	440	248.4
42430	6900	6970	7200	6900	7587790	6	910	2062	1088	250.92
42431	6970	6930	6930	6930	2841300	1	900	1652	410	249.48
42432	6930	6920	6920	6920	5072360	5	311	1652	733	249.12
42433	6920	6950	6960	6930	7231500	6	11370	50	1040	250.2
42436	6950	6960	7200	6960	1051200	2	12396	1571	151	250.56
42437	6960	7210	7220	7200	22134000	4	20656	1	3070	259.56
42438	7210	7290	7300	7230	15959000	6	2240	601	2190	262.44
42439	7290	7300	7310	7200	27057250	18	7892	608	3706	262.8
42440	7300	7300	0	0	0	0	7372	609	0	262.8
42443	7300	7400	7410	7300	11470000	12	6410	0	1550	266.4
42444	7400	7400	7400	7400	7918000	4	0	200	1070	266.4
42445	7400	7300	7400	7300	591556500	10	5250	190	81035	262.8
42446	7300	7320	7400	7300	7837300	5	5070	0	1071	263.52
42447	7320	7320	0	0	0	0	7070	0	0	263.52
42450	7320	7360	7360	7360	73600	1	2020	0	10	264.96
42451	7360	7360	7360	7360	7212800	2	6876	0	980	264.96
42452	7360	7360	7360	7300	3090900	6	6450	0	420	264.96
42453	7360	7360	7370	7360	8802660	5	5270	3	1196	264.96
42458	7360	7500	7500	7500	7500000	1	150	0	1000	270
42459	7500	7360	7360	7360	9568000	1	2205	6570	1300	264.96
42460	7360	7300	7300	7300	3796000	3	5	8370	520	262.8
42461	7300	7300	0	0	0	0	0	1200	0	262.8
42464	7300	7300	7300	7300	7781800	5	3330	6764	1066	262.8
42465	7300	7200	7300	7200	635400	10	3630	8535	88	259.2
42466	7200	7200	0	0	0	0	2756	9470	0	259.2
42468	7200	7150	7150	7150	364650	3	2452	1153	51	257.4
42471	7150	7110	7150	6900	12178300	5	2200	2813	1712	255.96
42472	7110	6830	7000	6800	14103200	4	886	33408	2064	245.88
42473	6830	6810	6900	6800	7724200	31	1060	32725	1135	245.16
42474	6810	6810	6890	6800	612900	2	830	0	90	245.16
42479	6810	6810	6810	6810	1021500	4	795	32309	150	245.16
42480	6810	6800	6810	6800	7745600	6	0	32535	1139	244.8
42481	6800	6800	7000	6800	11004300	8	10450	33918	1617	244.8
42482	6800	6800	6820	6800	7346000	4	9470	31766	1080	244.8
42485	6800	6800	6820	6800	15488740	11	7710	3190	2277	244.8
42487	6800	6820	6820	6800	2509540	4	7790	1842	368	245.52
42488	6820	6810	6820	6800	1633400	4	6710	1842	240	245.16
42489	6810	6810	0	0	0	0	0	30402	0	245.16
42492	6810	6810	6810	6810	2724000	1	0	32030	400	245.16
42493	6810	6800	6810	6800	16021300	11	0	29950	2356	244.8
42494	6800	6800	6800	6800	42092000	2	0	1422	6190	244.8
42495	6800	6800	6800	6800	136000	1	0	1402	20	244.8
42496	6800	6790	6800	6790	18955800	6	380	6	2790	244.44
42499	6790	6790	6790	6790	2580200	1	0	23824	380	244.44
42500	6790	6790	6790	6780	434520	3	1985	23762	64	244.44
42501	6790	6800	6800	6750	13884900	3	1	22160	2042	244.8
42502	6800	6800	6750	6750	6750	1	0	22404	1	244.8
42503	6800	6740	6740	6740	1011000	3	0	26384	150	242.64
42506	6740	6740	6750	6750	27000	1	0	4310	4	242.64
42507	6740	6740	6740	6740	74140	2	0	4455	11	242.64
42508	6740	6740	0	0	0	0	0	945	0	242.64
42509	6740	6740	0	0	0	0	0	23685	0	242.64
42510	6740	6740	0	0	0	0	0	24130	0	242.64
42513	6740	6740	0	0	0	0	0	23710	0	242.64
42514	6740	6450	6450	6450	258000	1	0	24940	40	232.2
42515	6450	6730	6730	6730	745145600	1	1	23240	110720	242.28
42516	6730	6710	6710	6450	771310200	8	1	290	115000	241.56
42517	6710	6700	6700	6600	2954600	2	320	290	441	241.2
42520	6700	6700	6700	6700	3551000	3	0	0	530	241.2
42521	6700	6710	6710	6700	807234200	13	0	4801	120310	241.56
42522	6710	6710	0	0	0	0	0	909	0	241.56
42523	6710	6700	6700	6700	1072000	3	210	749	160	241.2
42524	6700	6710	6710	6700	5165700	3	170	0	770	241.56
42527	6710	6710	6710	6710	67100	2	160	64	10	241.56
42528	6710	6700	6710	6700	1072500	2	0	607	160	241.2
42529	6700	6700	6700	6700	489100	3	1	1624	73	241.2
42530	6700	6700	6710	6700	160840	2	9	2140	24	241.2
42531	6700	6650	6700	6650	5513300	5	180	2263	829	239.4
42534	6650	6650	6700	6650	1264000	3	315	12040	190	239.4
42535	6650	6650	6650	6650	2394000	2	55	11490	360	239.4
41805	6650	6690	6700	6610	673924700	10	455	11487	100670	240.84
42537	6690	6660	6660	6660	266400	1	825	11887	40	239.76
42538	6660	6610	6650	6550	8066900	7	9	12458	1220	237.96
42541	6610	6610	6550	6540	170210	6	0	14031	26	237.96
42542	6610	6530	6550	6530	1012250	2	0	13616	155	235.08
42544	6500	6500	0	0	0	0	0	4254	0	234
42545	6500	6500	0	0	0	0	0	3724	0	234
42548	6500	6490	6490	6490	4101680	6	3	4870	632	233.64
42549	6490	6500	6500	6480	456375150	18	1	16160	70214	234
42550	6500	6500	0	0	0	0	311	14982	0	234
42551	6500	6410	6530	6390	79760340	15	315	11360	12442	230.76
42552	6410	6390	6500	6390	3630080	6	1313	16700	568	230.04
42555	6390	6350	6400	6350	6369200	7	168	17200	1003	228.6
42556	6350	6300	6300	6300	636300	2	174	6769	101	226.8
42559	6300	6320	6350	6250	13833000	8	168	9	2190	227.52
42562	6320	6050	6350	6050	685450	5	7195	4	113	217.8
42563	6050	6350	6350	6350	3619500	2	6620	5371	570	228.6
42564	6350	6350	6360	6050	12243800	7	4822	5372	1928	228.6
42565	6350	6350	6360	6350	5653200	8	4872	5372	890	228.6
42566	6350	6390	6390	6350	34304700	5	3130	9	5370	230.04
42569	6390	6380	6390	6350	11692140	12	388	1	1834	229.68
42570	6380	6350	6350	6350	1905000	2	238	1	300	228.6
42571	6350	6400	6400	6360	322175120	3	238	50001	50342	230.4
42572	6400	6400	6400	6400	8512000	3	850	1	1330	230.4
42573	6400	6400	6400	6400	3840000	2	170	0	600	230.4
42576	6400	6410	6410	6410	320500	1	220	0	50	230.76
42577	6410	6410	6410	6400	448500	2	0	370	70	230.76
42578	6410	6400	6400	6400	2496000	3	170	677	390	230.4
42579	6400	6400	6400	6400	2752000	2	890	254	430	230.4
42580	6400	6400	6400	6400	4608000	3	0	0	720	230.4
